9.858755700000000344e-01 -4.217237141666667077e-01
9.942693484999999276e-01 -4.174598998750000400e-01
1.002663126999999932e+00 -4.131960855833333168e-01
1.011056905500000047e+00 -4.089322712916666491e-01
1.019450683999999940e+00 -4.046684569999999814e-01
1.026037292000000045e+00 -4.000000000000000222e-01
1.030911499000000120e+00 -3.958047789999999955e-01
1.035733826000000191e+00 -3.915502319999999981e-01
1.040503662000000107e+00 -3.872369999999999979e-01
1.045220215000000064e+00 -3.828656920000000352e-01
1.049882873999999910e+00 -3.784369810000000056e-01
1.054490845000000121e+00 -3.739515689999999837e-01
1.059043457000000021e+00 -3.694100949999999939e-01
1.063540100000000210e+00 -3.648132320000000428e-01
1.067980042000000074e+00 -3.601616819999999830e-01
1.072362610000000105e+00 -3.554561459999999729e-01
1.076687256000000037e+00 -3.506973569999999873e-01
1.080953246999999839e+00 -3.458859559999999944e-01
1.085159912000000171e+00 -3.410227049999999815e-01
1.089306640999999853e+00 -3.361083369999999793e-01
1.093392943999999867e+00 -3.311435849999999625e-01
1.097418090999999984e+00 -3.261291809999999902e-01
1.101381469999999974e+00 -3.210658869999999943e-01
1.105282470999999989e+00 -3.159544369999999769e-01
1.109120604999999982e+00 -3.107956239999999926e-01
1.112895385999999931e+00 -3.055902100000000288e-01
1.116605956999999982e+00 -3.003389589999999609e-01
1.120252075000000014e+00 -2.950426939999999942e-01
1.123851073999999839e+00 -2.896747129999999726e-01
1.127383789000000025e+00 -2.842628170000000010e-01
1.130849609000000200e+00 -2.788078609999999902e-01
1.134248047000000037e+00 -2.733106379999999946e-01
1.137578612999999850e+00 -2.677719729999999965e-01
1.140840697999999875e+00 -2.621926879999999516e-01
1.144033813000000066e+00 -2.565736690000000042e-01
1.147157592999999975e+00 -2.509157409999999699e-01
1.150211547999999917e+00 -2.452197419999999906e-01
1.153195189999999926e+00 -2.394865570000000166e-01
1.156107910000000016e+00 -2.337170259999999944e-01
1.158949585000000004e+00 -2.279120330000000139e-01
1.161719482000000081e+00 -2.220724490000000051e-01
1.164417357999999902e+00 -2.161991580000000024e-01
1.167042724999999947e+00 -2.102930450000000118e-01
1.169595214999999966e+00 -2.043549960000000110e-01
1.172074341000000075e+00 -1.983859249999999907e-01
1.174479980000000090e+00 -1.923867030000000200e-01
1.176811523000000026e+00 -1.863582609999999973e-01
1.179068725999999900e+00 -1.803014980000000045e-01
1.181251099000000027e+00 -1.742173160000000109e-01
1.183358521000000163e+00 -1.681066439999999995e-01
1.185390014999999853e+00 -1.619721220000000239e-01
1.187345947000000068e+00 -1.558129729999999935e-01
1.189225830000000039e+00 -1.496301269999999739e-01
1.191029541000000025e+00 -1.434244999999999826e-01
1.192756714000000162e+00 -1.371970520000000138e-01
1.194407103999999942e+00 -1.309487149999999933e-01
1.195980591000000093e+00 -1.246804350000000061e-01
1.197476685000000041e+00 -1.183931579999999983e-01
1.198895386000000007e+00 -1.120878450000000054e-01
1.200236327999999908e+00 -1.057654340000000054e-01
1.201499389999999945e+00 -9.942689500000000125e-02
1.202684325999999970e+00 -9.307318900000000061e-02
1.203790893999999945e+00 -8.670527599999999779e-02
1.204819091999999925e+00 -8.032412700000000905e-02
1.205768677000000011e+00 -7.393069500000000460e-02
1.206639403999999915e+00 -6.752597000000000460e-02
1.207431273999999943e+00 -6.111091999999999913e-02
1.208144164999999992e+00 -5.468651199999999962e-02
1.208777831999999997e+00 -4.825373100000000109e-02
1.209332274999999957e+00 -4.181355299999999636e-02
1.209807494999999955e+00 -3.536696200000000179e-02
1.210203125000000046e+00 -2.891493399999999978e-02
1.210517333999999945e+00 -2.250812000000000299e-02
1.210753173999999932e+00 -1.609789299999999854e-02
1.210910645000000008e+00 -9.685225000000000431e-03
1.210989867999999969e+00 -3.271081999999999809e-03
1.210990601000000000e+00 3.143570000000000045e-03
1.210912964000000036e+00 9.557766999999999999e-03
1.210757080000000041e+00 1.597054699999999813e-02
1.210522705000000032e+00 2.238094499999999931e-02
1.210210082999999992e+00 2.878800200000000004e-02
1.209819214000000143e+00 3.519075800000000254e-02
1.209350220000000142e+00 4.158824500000000285e-02
1.208802979000000111e+00 4.797950399999999921e-02
1.208177734000000170e+00 5.436357499999999732e-02
1.207474609000000143e+00 6.073948699999999479e-02
1.206687255999999930e+00 6.715518199999999382e-02
1.205821044999999980e+00 7.356063799999999764e-02
1.204875976999999931e+00 7.995488700000000226e-02
1.203852294999999906e+00 8.633693700000000248e-02
1.202750121999999866e+00 9.270584100000001104e-02
1.201569702000000017e+00 9.906060800000000832e-02
1.200311157000000017e+00 1.054002909999999932e-01
1.198974609000000191e+00 1.117239230000000028e-01
1.197560302999999937e+00 1.180305330000000069e-01
1.196068480999999961e+00 1.243191760000000035e-01
1.194499512000000152e+00 1.305888980000000088e-01
1.192853393999999900e+00 1.368387299999999918e-01
1.191130492999999957e+00 1.430677489999999941e-01
1.189331055000000026e+00 1.492750090000000140e-01
1.187455444000000027e+00 1.554595490000000024e-01
1.185503784000000005e+00 1.616204529999999973e-01
1.183476562999999926e+00 1.677567899999999890e-01
1.181373900999999949e+00 1.738676150000000031e-01
1.179196166999999962e+00 1.799520259999999872e-01
1.176943847999999848e+00 1.860090790000000216e-01
1.174617064999999849e+00 1.920378880000000177e-01
1.172216308999999956e+00 1.980375209999999941e-01
1.169741332999999939e+00 2.040085140000000019e-01
1.167193115000000114e+00 2.099485170000000012e-01
1.164571899000000021e+00 2.158566279999999948e-01
1.161878173999999930e+00 2.217319640000000036e-01
1.159112426999999945e+00 2.275736389999999942e-01
1.156274902000000049e+00 2.333807830000000083e-01
1.153366211000000030e+00 2.391524960000000199e-01
1.150386597000000011e+00 2.448879240000000068e-01
1.147336792000000161e+00 2.505861970000000105e-01
1.144216918999999999e+00 2.562464600000000092e-01
1.141027710000000139e+00 2.618678590000000361e-01
1.137769531000000001e+00 2.674495239999999940e-01
1.134442992999999955e+00 2.729906309999999836e-01
1.131048339999999985e+00 2.784903559999999945e-01
1.127586426000000142e+00 2.839478449999999765e-01
1.124057494999999962e+00 2.893623049999999863e-01
1.120462279999999922e+00 2.947328800000000304e-01
1.116801146999999883e+00 3.000588069999999830e-01
1.113074828999999877e+00 3.053392329999999877e-01
1.109283691000000127e+00 3.105733640000000184e-01
1.105428466999999859e+00 3.157604680000000164e-01
1.101509644000000065e+00 3.208997190000000277e-01
1.097540527000000044e+00 3.259743649999999882e-01
1.093509520999999873e+00 3.309999389999999653e-01
1.089416991999999862e+00 3.359757079999999840e-01
1.085263794000000059e+00 3.409008789999999900e-01
1.081050414999999987e+00 3.457747499999999641e-01
1.076777466000000016e+00 3.505965580000000026e-01
1.072445740000000036e+00 3.553656010000000309e-01
1.068055725000000233e+00 3.600811770000000300e-01
1.063608153999999972e+00 3.647425229999999852e-01
1.059103699000000010e+00 3.693489990000000112e-01
1.054543030000000048e+00 3.738998720000000220e-01
1.049926818999999956e+00 3.783944700000000383e-01
1.045255736999999963e+00 3.828321230000000241e-01
1.040530517999999960e+00 3.872121579999999730e-01
1.035751831000000012e+00 3.915339050000000154e-01
1.030920410000000009e+00 3.957967530000000012e-01
1.026037048000000063e+00 4.000000000000000222e-01
1.019450683999999940e+00 4.046684569999999814e-01
1.011056905500000047e+00 4.089322712916666491e-01
1.002663126999999932e+00 4.131960855833333168e-01
9.942693484999999276e-01 4.174598998750000400e-01
9.858755700000000344e-01 4.217237141666666522e-01
9.774817915000000301e-01 4.259875284583333199e-01
9.690880130000000259e-01 4.302513427499999876e-01
9.606942345000000216e-01 4.345151570416666553e-01
9.523004560000000174e-01 4.387789713333333230e-01
9.439066775000000131e-01 4.430427856249999907e-01
9.355128990000000089e-01 4.473065999166666584e-01
9.271191205000000046e-01 4.515704142083333261e-01
9.187253420000000004e-01 4.558342284999999938e-01
9.103315634999999961e-01 4.600980427916666615e-01
9.019377849999999919e-01 4.643618570833333292e-01
8.935440064999999876e-01 4.686256713749999414e-01
8.851502279999999834e-01 4.728894856666666646e-01
8.767564494999999791e-01 4.771532999583333323e-01
8.683626709999999749e-01 4.814171142500000000e-01
8.599688925000000816e-01 4.856809285416666677e-01
8.515751139999999664e-01 4.899447428333332799e-01
8.431813354999999621e-01 4.942085571249999476e-01
8.347875569999999579e-01 4.984723714166666708e-01
8.263937785000000646e-01 5.027361857083333385e-01
8.179999999999999494e-01 5.070000000000000062e-01
8.179999999999999494e-01 5.181235236875000316e-01
8.179999999999999494e-01 5.292470473749999460e-01
8.179999999999999494e-01 5.403705710624999714e-01
8.179999999999999494e-01 5.514940947499998858e-01
8.179999999999999494e-01 5.626176184375000222e-01
8.179999999999999494e-01 5.737411421250000476e-01
8.179999999999999494e-01 5.848646658124999620e-01
8.179999999999999494e-01 5.959881894999999874e-01
8.179999999999999494e-01 6.071117131875000128e-01
8.179999999999999494e-01 6.182352368749999272e-01
8.179999999999999494e-01 6.293587605624999526e-01
8.179999999999999494e-01 6.404822842499999780e-01
8.179999999999999494e-01 6.516058079375000034e-01
8.179999999999999494e-01 6.627293316250000288e-01
8.179999999999999494e-01 6.738528553124999432e-01
8.179999999999999494e-01 6.849763789999999686e-01
8.179999999999999494e-01 6.858705440000000264e-01
8.082742818333333856e-01 6.804566850000000056e-01
7.985485636666667109e-01 6.750428259999999847e-01
7.888228454999999251e-01 6.696289669999999639e-01
7.790971273333333613e-01 6.642151079999999430e-01
7.693714091666666866e-01 6.588012490000000332e-01
7.596456909999999008e-01 6.533873900000000123e-01
7.499199728333333370e-01 6.479735309999999915e-01
7.401942546666666622e-01 6.425596719999999706e-01
7.304685364999999875e-01 6.371458129999999498e-01
7.207428183333334237e-01 6.317319539999999289e-01
7.110171001666666379e-01 6.263180950000000191e-01
7.012913819999999632e-01 6.209042359999999983e-01
7.007724610000000132e-01 6.205861210000001016e-01
7.002166140000000150e-01 6.203325809999999940e-01
6.996339719999999929e-01 6.201487430000000023e-01
6.990332639999999875e-01 6.200373540000000405e-01
6.984235229999999905e-01 6.199999999999999956e-01
6.891394650000000066e-01 6.199999999999999956e-01
6.798554689999999345e-01 6.199999999999999956e-01
6.705714720000000018e-01 6.199999999999999956e-01
6.612874759999999297e-01 6.199999999999999956e-01
6.520034180000000568e-01 6.199999999999999956e-01
6.427194210000000130e-01 6.199999999999999956e-01
6.334354250000000519e-01 6.199999999999999956e-01
6.241513670000000680e-01 6.199999999999999956e-01
6.148673709999999959e-01 6.199999999999999956e-01
6.055833740000000631e-01 6.199999999999999956e-01
5.962993159999999682e-01 6.199999999999999956e-01
5.870153200000000071e-01 6.199999999999999956e-01
5.845234380000000618e-01 6.163546750000000740e-01
5.891397063529412170e-01 6.083338117647059118e-01
5.937559747058823723e-01 6.003129485294117496e-01
5.983722430588235275e-01 5.922920852941176983e-01
6.029885114117647937e-01 5.842712220588235361e-01
6.076047797647058379e-01 5.762503588235294849e-01
6.122210481176471042e-01 5.682294955882353227e-01
6.168373164705882594e-01 5.602086323529411604e-01
6.214535848235294146e-01 5.521877691176471092e-01
6.260698531764705699e-01 5.441669058823529470e-01
6.306861215294118361e-01 5.361460426470587848e-01
6.353023898823529914e-01 5.281251794117647336e-01
6.399186582352941466e-01 5.201043161764705713e-01
6.445349265882353018e-01 5.120834529411764091e-01
6.491511949411765681e-01 5.040625897058823579e-01
6.537674632941176123e-01 4.960417264705882512e-01
6.583837316470587675e-01 4.880208632352940890e-01
6.630000000000000338e-01 4.799999999999999822e-01
6.590210785000000238e-01 4.696443451000000269e-01
6.550421570000000138e-01 4.592886902000000160e-01
6.510632355000000038e-01 4.489330353000000051e-01
6.470843139999999938e-01 4.385773803999999942e-01
6.431053924999999838e-01 4.282217254999999834e-01
6.391264710000000848e-01 4.178660706000000280e-01
6.351475494999999638e-01 4.075104157000000171e-01
6.311686280000000648e-01 3.971547608000000062e-01
6.271897064999999438e-01 3.867991058999999954e-01
6.232107849999999338e-01 3.764434509999999845e-01
6.192318635000000349e-01 3.660877960999999736e-01
6.152529419999999138e-01 3.557321412000000183e-01
6.112740205000000149e-01 3.453764863000000074e-01
6.072950989999998939e-01 3.350208313999999965e-01
6.033161774999999949e-01 3.246651765000000411e-01
5.993372559999999849e-01 3.143095216000000303e-01
5.953583344999999749e-01 3.039538667000000749e-01
5.913794129999999649e-01 2.935982118000000085e-01
5.874004914999999549e-01 2.832425568999999976e-01
5.834215699999999449e-01 2.728869020000000423e-01
5.834215699999999449e-01 2.636364985423729212e-01
5.834215699999999449e-01 2.543860950847458002e-01
5.834215699999999449e-01 2.451356916271186792e-01
5.834215699999999449e-01 2.358852881694915582e-01
5.834215699999999449e-01 2.266348847118644372e-01
5.834215699999999449e-01 2.173844812542373162e-01
5.834215699999999449e-01 2.081340777966101951e-01
5.834215699999999449e-01 1.988836743389830741e-01
5.834215699999999449e-01 1.896332708813559531e-01
5.834215699999999449e-01 1.803828674237288321e-01
5.834215699999999449e-01 1.711324639661017111e-01
5.834215699999999449e-01 1.618820605084746178e-01
5.834215699999999449e-01 1.526316570508474968e-01
5.834215699999999449e-01 1.433812535932203758e-01
5.834215699999999449e-01 1.341308501355932548e-01
5.834215699999999449e-01 1.248804466779661337e-01
5.834215699999999449e-01 1.156300432203390127e-01
5.834215699999999449e-01 1.063796397627118917e-01
5.834215699999999449e-01 9.712923630508477069e-02
5.834215699999999449e-01 8.787883284745764967e-02
5.834215699999999449e-01 7.862842938983052865e-02
5.834215699999999449e-01 6.937802593220340763e-02
5.834215699999999449e-01 6.012762247457628662e-02
5.834215699999999449e-01 5.087721901694919335e-02
5.834215699999999449e-01 4.162681555932207234e-02
5.834215699999999449e-01 3.237641210169495132e-02
5.834215699999999449e-01 2.312600864406783030e-02
5.834215699999999449e-01 1.387560518644070928e-02
5.834215699999999449e-01 4.625201728813588264e-03
5.834215699999999449e-01 -4.625201728813532753e-03
5.834215699999999449e-01 -1.387560518644065377e-02
5.834215699999999449e-01 -2.312600864406777479e-02
5.834215699999999449e-01 -3.237641210169489581e-02
5.834215699999999449e-01 -4.162681555932201682e-02
5.834215699999999449e-01 -5.087721901694913784e-02
5.834215699999999449e-01 -6.012762247457625886e-02
5.834215699999999449e-01 -6.937802593220337988e-02
5.834215699999999449e-01 -7.862842938983050090e-02
5.834215699999999449e-01 -8.787883284745762191e-02
5.834215699999999449e-01 -9.712923630508474293e-02
5.834215699999999449e-01 -1.063796397627118639e-01
5.834215699999999449e-01 -1.156300432203389850e-01
5.834215699999999449e-01 -1.248804466779661060e-01
5.834215699999999449e-01 -1.341308501355932270e-01
5.834215699999999449e-01 -1.433812535932203480e-01
5.834215699999999449e-01 -1.526316570508474690e-01
5.834215699999999449e-01 -1.618820605084745901e-01
5.834215699999999449e-01 -1.711324639661016556e-01
5.834215699999999449e-01 -1.803828674237287766e-01
5.834215699999999449e-01 -1.896332708813558976e-01
5.834215699999999449e-01 -1.988836743389830186e-01
5.834215699999999449e-01 -2.081340777966101396e-01
5.834215699999999449e-01 -2.173844812542372607e-01
5.834215699999999449e-01 -2.266348847118643817e-01
5.834215699999999449e-01 -2.358852881694915582e-01
5.834215699999999449e-01 -2.451356916271186237e-01
5.834215699999999449e-01 -2.543860950847458002e-01
5.834215699999999449e-01 -2.636364985423728657e-01
